Data,Venda,Produto,Ano,Mes,Faturamento
2019-08-23,29894.976239570875,Produto B,2019,8,54665.44874022251
2019-08-24,31810.839643278086,Produto B,2019,8,58114.00286689549
2019-08-25,29196.491206395716,Produto B,2019,8,53408.17568050723
2019-08-26,28771.375194044853,Produto B,2019,8,52642.96685827567
2019-08-27,30351.240861432085,Produto B,2019,8,55486.72505957269
2019-08-28,25070.33359803368,Produto B,2019,8,45981.09198545556
2019-08-29,27955.174215786592,Produto B,2019,8,51173.805097410805
2019-08-30,29582.46501289581,Produto B,2019,8,54102.92853220739
2019-08-31,27552.507895399765,Produto B,2019,8,50449.005720714515
2019-09-01,28200.093577279786,Produto B,2019,9,51614.65994809855
2019-09-02,29403.20510667228,Produto B,2019,9,53780.26070100504
2019-09-03,26967.8530723617,Produto B,2019,9,49396.627039246
2019-09-04,29465.141043351403,Produto B,2019,9,53891.74538702746
2019-09-05,29204.289537808185,Produto B,2019,9,53422.21267704967
2019-09-06,30336.293115729346,Produto B,2019,9,55459.81911730776
2019-09-07,32615.29755756742,Produto B,2019,9,59562.02711261629
2019-09-08,30633.286416899096,Produto B,2019,9,55994.40705941331
2019-09-09,30327.524221089625,Produto B,2019,9,55444.03510695626
2019-09-10,30485.79854874501,Produto B,2019,9,55728.92889673595
2019-09-11,30744.10601296956,Produto B,2019,9,56193.882332340145
2019-09-12,28232.20466845688,Produto B,2019,9,51672.459912217324
2019-09-13,30053.268619287763,Produto B,2019,9,54950.375023712906
2019-09-14,30908.368757268127,Produto B,2019,9,56489.55527207757
2019-09-15,27517.435595245566,Produto B,2019,9,50385.87558043696
2019-09-16,32032.75325116521,Produto B,2019,9,58513.447361092316
2019-09-17,32468.29821357108,Produto B,2019,9,59297.42829342288
2019-09-18,29010.251879320684,Produto B,2019,9,53072.94489177217
2019-09-19,29797.738999056182,Produto B,2019,9,54490.42170729607
2019-09-20,28511.933697866465,Produto B,2019,9,52175.97216515458
2019-09-21,31697.049196363798,Produto B,2019,9,57909.18006244977
2019-09-22,28142.392201646708,Produto B,2019,9,51510.79747195901
2019-09-23,29835.818916319546,Produto B,2019,9,54558.96555837012
2019-09-24,28550.840706136314,Produto B,2019,9,52246.004780040304
2019-09-25,30387.876685285784,Produto B,2019,9,55552.66954250935
2019-09-26,26662.45110086225,Produto B,2019,9,48846.90349054699
2019-09-27,32963.126055936336,Produto B,2019,9,60188.11840968034
2019-09-28,28337.459629527548,Produto B,2019,9,51861.91884214452
2019-09-29,30405.927365211763,Produto B,2019,9,55585.16076637611
2019-09-30,29855.915972608746,Produto B,2019,9,54595.14025969068
2019-10-01,28746.29080042848,Produto B,2019,10,52597.8149497662
2019-10-02,28492.571904132044,Produto B,2019,10,52141.12093643261
2019-10-03,32175.58865943242,Produto B,2019,10,58770.55109597329
2019-10-04,29223.731642527182,Produto B,2019,10,53457.20846554387
2019-10-05,30832.492602782728,Produto B,2019,10,56352.978194003845
2019-10-06,28666.77778838876,Produto B,2019,10,52454.69152809471
2019-10-07,28978.34068909937,Produto B,2019,10,53015.5047493738
2019-10-08,31238.466996027368,Produto B,2019,10,57083.7321018442
2019-10-09,32163.494753648345,Produto B,2019,10,58748.78206556196
2019-10-10,29931.036183701748,Produto B,2019,10,54730.356639658086
2019-10-11,27414.14377915796,Produto B,2019,10,50199.95031147926
2019-10-12,34318.873325015265,Produto B,2019,10,62628.46349402241
2019-10-13,28555.626946675133,Produto B,2019,10,52254.62001301018
2019-10-14,27172.535040062667,Produto B,2019,10,49765.05458110774
2019-10-15,35523.143242703896,Produto B,2019,10,64796.14934586195
2019-10-16,29469.25879871496,Produto B,2019,10,53899.157346681866
2019-10-17,27333.761702400214,Produto B,2019,10,50055.26257331532
2019-10-18,28905.13511085365,Produto B,2019,10,52883.734708531505
2019-10-19,31027.073145068964,Produto B,2019,10,56703.22317011907
2019-10-20,30669.239034782164,Produto B,2019,10,56059.12177160283
2019-10-21,28565.358750745007,Produto B,2019,10,52272.13726033595
2019-10-22,33965.078948658345,Produto B,2019,10,61991.63361657996
2019-10-23,29231.93063013138,Produto B,2019,10,53471.96664323142
2019-10-24,27893.117773959082,Produto B,2019,10,51062.10350212128
2019-10-25,32224.63997149207,Produto B,2019,10,58858.84345768066
2019-10-26,32968.37788716362,Produto B,2019,10,60197.571705889444
2019-10-27,28634.481435912836,Produto B,2019,10,52396.55809363804
2019-10-28,27455.679815353633,Produto B,2019,10,50274.71517663148
2019-10-29,32365.454861912105,Produto B,2019,10,59112.31026043672
2019-10-30,26151.453625235976,Produto B,2019,10,47927.108034419696
2019-10-31,27808.450869678232,Produto B,2019,10,50909.70307441575
2019-11-01,25790.619021561142,Produto B,2019,11,47277.60574780499
2019-11-02,24138.59456443424,Produto B,2019,11,44303.961724976565
2019-11-03,23801.68839455309,Produto B,2019,11,43697.5306191905
2019-11-04,24797.869382809717,Produto B,2019,11,45490.65639805243
2019-11-05,23981.23875108945,Produto B,2019,11,44020.72126095595
2019-11-06,22130.361206362177,Produto B,2019,11,40689.14168044685
2019-11-07,26289.116898869193,Produto B,2019,11,48174.90192695949
2019-11-08,26368.162698222783,Produto B,2019,11,48317.18436579595
2019-11-09,24559.653157014163,Produto B,2019,11,45061.86719162043
2019-11-10,24300.900461725785,Produto B,2019,11,44596.11234010135
2019-11-11,28006.9619866836,Produto B,2019,11,51267.023085025416
2019-11-12,23781.50566873042,Produto B,2019,11,43661.20171270969
2019-11-13,23808.73125894166,Produto B,2019,11,43710.207775089926
2019-11-14,24816.710113773268,Produto B,2019,11,45524.56971378682
2019-11-15,26604.47922356111,Produto B,2019,11,48742.554111404934
2019-11-16,26800.643322535117,Produto B,2019,11,49095.64948955815
2019-11-17,23810.353485315685,Produto B,2019,11,43713.12778256317
2019-11-18,24726.01662847353,Produto B,2019,11,45361.321440247295
2019-11-19,22002.119583998105,Produto B,2019,11,40458.306760191525
2019-11-20,23724.096190493736,Produto B,2019,11,43557.86465188366
2019-11-21,22870.762953221827,Produto B,2019,11,42021.864824794226
2019-11-22,22601.76535368668,Produto B,2019,11,41537.669145630956
2019-11-23,26944.08271211499,Produto B,2019,11,49353.84039080192
2019-11-24,22948.29858385072,Produto B,2019,11,42161.428959926234
2019-11-25,23369.350137379897,Produto B,2019,11,42919.321756278754
2019-11-26,24818.91896224331,Produto B,2019,11,45528.5456410329
2019-11-27,26324.247371215737,Produto B,2019,11,48238.13677718327
2019-11-28,25005.09715214325,Produto B,2019,11,45863.66638285279
2019-11-29,28684.91038016766,Produto B,2019,11,52487.33019329673
2019-11-30,24107.396281528745,Produto B,2019,11,44247.80481574668
2019-12-01,30807.348492823858,Produto B,2019,12,56307.71879607788
2019-12-02,30841.437760773813,Produto B,2019,12,56369.0794783878
2019-12-03,33182.3647119273,Produto B,2019,12,60582.74799046408
2019-12-04,31309.115442290316,Produto B,2019,12,57210.899305117506
2019-12-05,30050.332234918344,Produto B,2019,12,54945.08953184795
2019-12-06,28372.020526883014,Produto B,2019,12,51924.12845738436
2019-12-07,30778.531337586537,Produto B,2019,12,56255.8479166507
2019-12-08,33114.31521437846,Produto B,2019,12,60460.25889487617
2019-12-09,29456.43915860476,Produto B,2019,12,53876.0819944835
2019-12-10,31352.93716558308,Produto B,2019,12,57289.77840704448
2019-12-11,30781.972385354704,Produto B,2019,12,56262.0418026334
2019-12-12,32028.44619027187,Produto B,2019,12,58505.6946514843
2019-12-13,28660.202197652143,Produto B,2019,12,52442.85546476879
2019-12-14,35022.88035463313,Produto B,2019,12,63895.676147334576
2019-12-15,27702.373724909947,Produto B,2019,12,50718.76421383284
2019-12-16,29546.952349318188,Produto B,2019,12,54039.00573776767
2019-12-17,32179.008840088496,Produto B,2019,12,58776.70742115423
2019-12-18,30884.10427526561,Produto B,2019,12,56445.879204473036
2019-12-19,31960.74205518475,Produto B,2019,12,58383.827208327486
2019-12-20,29283.36938768921,Produto B,2019,12,53564.556406835516
2019-12-21,30133.96873996839,Produto B,2019,12,55095.63524093804
2019-12-22,30309.696374966767,Produto B,2019,12,55411.944983935115
2019-12-23,33453.335161747986,Produto B,2019,12,61070.494800141314
2019-12-24,31678.976200229376,Produto B,2019,12,57876.64866940781
2019-12-25,31893.480986788272,Produto B,2019,12,58262.757285213826
2019-12-26,28956.647219168208,Produto B,2019,12,52976.45650349771
2019-12-27,32241.1740472588,Produto B,2019,12,58888.604794060775
2019-12-28,30740.449378745416,Produto B,2019,12,56187.30039073669
2019-12-29,33089.68439235374,Produto B,2019,12,60415.923415231664
2019-12-30,34351.387452780386,Produto B,2019,12,62686.988923999634
2019-12-31,29665.63989820148,Produto B,2019,12,54252.6433257576
2020-01-01,29479.26767650097,Produto B,2020,1,53917.173326696684
2020-01-02,28554.629117973214,Produto B,2020,1,52252.823921346724
2020-01-03,30009.969386333032,Produto B,2020,1,54872.43640439439
2020-01-04,29528.308593120226,Produto B,2020,1,54005.44697661134
2020-01-05,31026.198887133436,Produto B,2020,1,56701.64950583512
2020-01-06,30007.975029793848,Produto B,2020,1,54868.84656262386
2020-01-07,29569.569452821128,Produto B,2020,1,54079.71652407297
2020-01-08,32450.46197497826,Produto B,2020,1,59265.32306395581
2020-01-09,28405.48193307407,Produto B,2020,1,51984.358988528256
2020-01-10,31174.87806536572,Produto B,2020,1,56969.272026653234
2020-01-11,29479.997711079264,Produto B,2020,1,53918.48738893761
2020-01-12,31763.224379837327,Produto B,2020,1,58028.29539270212
2020-01-13,33098.228324378906,Produto B,2020,1,60431.30249287697
2020-01-14,29687.741528083374,Produto B,2020,1,54292.42625954501
2020-01-15,31190.886472691764,Produto B,2020,1,56998.08715984011
2020-01-16,30661.161588781026,Produto B,2020,1,56044.58236880078
2020-01-17,28685.166752922945,Produto B,2020,1,52487.79166425624
2020-01-18,30786.39076967872,Produto B,2020,1,56269.99489441663
2020-01-19,30884.023420663198,Produto B,2020,1,56445.733666188695
2020-01-20,31133.999057301273,Produto B,2020,1,56895.68981213723
2020-01-21,29899.23422842351,Produto B,2020,1,54673.11312015725
2020-01-22,30490.268446626495,Produto B,2020,1,55736.97471292262
2020-01-23,27981.825891416865,Produto B,2020,1,51221.7781135453
2020-01-24,29576.60956753069,Produto B,2020,1,54092.38873055018
2020-01-25,31423.044613013793,Produto B,2020,1,57415.97181241977
2020-01-26,32102.797252409688,Produto B,2020,1,58639.52656333237
2020-01-27,29446.924055266947,Produto B,2020,1,53858.95480847544
2020-01-28,30511.522339455234,Produto B,2020,1,55775.23172001436
2020-01-29,30760.667716750617,Produto B,2020,1,56223.69339914605
2020-01-30,30706.98949234296,Produto B,2020,1,56127.07259521227
2020-01-31,31392.362642306787,Produto B,2020,1,57360.74426514715
2020-02-01,29290.231505287717,Produto B,2020,2,53576.90821851283
2020-02-02,33220.40191613209,Produto B,2020,2,60651.2149580327
2020-02-03,33861.13266197032,Produto B,2020,2,61804.53030054151
2020-02-04,31107.265964624872,Produto B,2020,2,56847.57024531971
2020-02-05,37049.5962409778,Produto B,2020,2,67543.76474275498
2020-02-06,33688.98469180321,Produto B,2020,2,61494.66395424072
2020-02-07,36803.88534345428,Produto B,2020,2,67101.48512721265
2020-02-08,31573.457845486904,Produto B,2020,2,57686.71563087137
2020-02-09,31313.97912997072,Produto B,2020,2,57219.653942942234
2020-02-10,33828.288434985734,Produto B,2020,2,61745.41069196926
2020-02-11,29599.954457794727,Produto B,2020,2,54134.40953302544
2020-02-12,33807.65354237118,Produto B,2020,2,61708.26788526306
2020-02-13,33546.02113351048,Produto B,2020,2,61237.32954931381
2020-02-14,35586.808255586555,Produto B,2020,2,64910.746369050736
2020-02-15,34887.71386006885,Produto B,2020,2,63652.376457118866
2020-02-16,32402.365328555454,Produto B,2020,2,59178.74910039475
2020-02-17,30891.362433100516,Produto B,2020,2,56458.943888575865
2020-02-18,37134.742201824796,Produto B,2020,2,67697.02747227957
2020-02-19,31569.920424304237,Produto B,2020,2,57680.348272742565
2020-02-20,31006.84443419165,Produto B,2020,2,56666.811490539905
2020-02-21,30919.44983587667,Produto B,2020,2,56509.50121357294
2020-02-22,35812.65241112247,Produto B,2020,2,65317.265849015384
2020-02-23,32177.003745767983,Produto B,2020,2,58773.098251377305
2020-02-24,31655.268676146712,Produto B,2020,2,57833.97512605902
2020-02-25,33635.946793157236,Produto B,2020,2,61399.19573667796
2020-02-26,32870.1688531417,Produto B,2020,2,60020.79544465
2020-02-27,31823.271886132963,Produto B,2020,2,58136.38090403427
2020-02-28,35005.36903962619,Produto B,2020,2,63864.15578032208
2020-02-29,35697.13102344175,Produto B,2020,2,65109.327351190084
2020-03-01,32290.34136805853,Produto B,2020,3,58977.10597150029
2020-03-02,31849.177732715623,Produto B,2020,3,58183.01142788306
2020-03-03,31113.303572882673,Produto B,2020,3,56858.43794018375
2020-03-04,26712.706240077103,Produto B,2020,3,48937.36274113372
2020-03-05,33671.886628881475,Produto B,2020,3,61463.88744098159
2020-03-06,30910.018204922257,Produto B,2020,3,56492.524277855
2020-03-07,31528.475983753302,Produto B,2020,3,57605.74827975088
2020-03-08,32552.22389235375,Produto B,2020,3,59448.49451523169
2020-03-09,33195.37205582162,Produto B,2020,3,60606.16120947386
2020-03-10,31145.16398284457,Produto B,2020,3,56915.78667811516
2020-03-11,31179.803241777223,Produto B,2020,3,56978.137344193936
2020-03-12,29089.566959531367,Produto B,2020,3,53215.712036151395
2020-03-13,30366.8412973003,Produto B,2020,3,55514.80584413547
2020-03-14,28574.594253155006,Produto B,2020,3,52288.761164673946
2020-03-15,28845.720125073374,Produto B,2020,3,52776.78773412701
2020-03-16,28494.97970732533,Produto B,2020,3,52145.45498218053
2020-03-17,29984.831740185484,Produto B,2020,3,54827.18864132881
2020-03-18,32419.168239598417,Produto B,2020,3,59208.99434027209
2020-03-19,36705.369042046164,Produto B,2020,3,66924.15578467803
2020-03-20,30682.789267846783,Produto B,2020,3,56083.512191119145
2020-03-21,27576.20556273264,Produto B,2020,3,50491.66152191369
2020-03-22,32855.26632630964,Produto B,2020,3,59993.970896352286
2020-03-23,29692.416569518427,Produto B,2020,3,54300.841334128105
2020-03-24,28965.57064016648,Produto B,2020,3,52992.5186612946
2020-03-25,30723.89594540457,Produto B,2020,3,56157.504210723164
2020-03-26,27793.93830889642,Produto B,2020,3,50883.58046500849
2020-03-27,30749.375591297387,Produto B,2020,3,56203.36757333023
2020-03-28,30121.481443137716,Produto B,2020,3,55073.158106642826
2020-03-29,30498.72337176726,Produto B,2020,3,55752.193578176004
2020-03-30,31070.46083350253,Produto B,2020,3,56781.32100929949
2020-03-31,30436.334359626424,Produto B,2020,3,55639.8933563225
2020-04-01,30333.002929908038,Produto B,2020,4,55453.896782829404
2020-04-02,30874.31532837585,Produto B,2020,4,56428.25910007147
2020-04-03,31139.109264865678,Produto B,2020,4,56904.88818575316
2020-04-04,28216.405430163173,Produto B,2020,4,51644.02128328865
2020-04-05,27411.4176574554,Produto B,2020,4,50195.04329241466
2020-04-06,30175.49113461213,Produto B,2020,4,55170.37555129677
2020-04-07,27405.8743103331,Produto B,2020,4,50185.06526759452
2020-04-08,30476.813571261777,Produto B,2020,4,55712.755937266134
2020-04-09,32196.268688878263,Produto B,2020,4,58807.77514897581
2020-04-10,31526.36557727041,Produto B,2020,4,57601.94954808168
2020-04-11,28182.695778212543,Produto B,2020,4,51583.34390977751
2020-04-12,28562.26984704581,Produto B,2020,4,52266.577233677395
2020-04-13,30963.16861590153,Produto B,2020,4,56588.19501761769
2020-04-14,29489.378433630314,Produto B,2020,4,53935.372689529504
2020-04-15,29660.356303994748,Produto B,2020,4,54243.13285618548
2020-04-16,31505.75109212087,Produto B,2020,4,57564.8434748125
2020-04-17,28305.68087921554,Produto B,2020,4,51804.717091582905
2020-04-18,29489.505885979415,Produto B,2020,4,53935.60210375788
2020-04-19,28683.833398309107,Produto B,2020,4,52485.39162595133
2020-04-20,28192.878413968578,Produto B,2020,4,51601.672654138376
2020-04-21,28568.70205888425,Produto B,2020,4,52278.15521498659
2020-04-22,31668.47358207975,Produto B,2020,4,57857.743956738486
2020-04-23,30404.67718675449,Produto B,2020,4,55582.910445153015
2020-04-24,28524.09552975315,Produto B,2020,4,52197.86346255061
2020-04-25,29833.174752662148,Produto B,2020,4,54554.206063786805
2020-04-26,26989.609239613197,Produto B,2020,4,49435.78814029869
2020-04-27,28818.708128680995,Produto B,2020,4,52728.16614062073
2020-04-28,34642.14056043192,Produto B,2020,4,63210.3445177724
2020-04-29,30117.707423675187,Produto B,2020,4,55066.364871610276
2020-04-30,31777.951032601395,Produto B,2020,4,58054.80336767745
2020-05-01,30167.713482208146,Produto B,2020,5,55156.3757769696
2020-05-02,31003.30185518845,Produto B,2020,5,56660.434848334145
2020-05-03,31639.781341151935,Produto B,2020,5,57806.09792306842
2020-05-04,28068.674472996532,Produto B,2020,5,51378.10556038869
2020-05-05,30237.508760306602,Produto B,2020,5,55282.00727754682
2020-05-06,33489.307692721304,Produto B,2020,5,61135.24535589328
2020-05-07,28693.08888889236,Produto B,2020,5,52502.05150900118
2020-05-08,29155.79149546092,Produto B,2020,5,53334.91620082459
2020-05-09,29678.463619718656,Produto B,2020,5,54275.72602448852
2020-05-10,30843.428627816014,Produto B,2020,5,56372.663039063766
2020-05-11,31360.33408456468,Produto B,2020,5,57303.092861211364
2020-05-12,32860.17154273368,Produto B,2020,5,60002.80028591557
2020-05-13,31308.98643160669,Produto B,2020,5,57210.66708588698
2020-05-14,30174.65268588737,Produto B,2020,5,55168.8663435922
2020-05-15,32843.517601813845,Produto B,2020,5,59972.82319225986
2020-05-16,31722.304264726,Produto B,2020,5,57954.639185501735
2020-05-17,27278.72737716083,Produto B,2020,5,49956.20078788443
2020-05-18,35403.26384551912,Produto B,2020,5,64580.36643092935
2020-05-19,33875.241204157406,Produto B,2020,5,61829.92567647827
2020-05-20,29960.207270010513,Produto B,2020,5,54782.86459501386
2020-05-21,31063.378405511718,Produto B,2020,5,56768.572638916026
2020-05-22,32975.20467499159,Produto B,2020,5,60209.8599239798
2020-05-23,29952.154398752296,Produto B,2020,5,54768.36942674907
2020-05-24,31775.310616561583,Produto B,2020,5,58050.050618805784
2020-05-25,32531.24851661438,Produto B,2020,5,59410.73883890083
2020-05-26,28250.051666376432,Produto B,2020,5,51704.584508472515
2020-05-27,29083.289655762615,Produto B,2020,5,53204.412889367646
2020-05-28,32161.244963577374,Produto B,2020,5,58744.73244343421
2020-05-29,31230.845243840635,Produto B,2020,5,57070.01294790808
2020-05-30,32166.06905183417,Produto B,2020,5,58753.41580229644
2020-05-31,30032.21261039949,Produto B,2020,5,54912.47420771402
2020-06-01,35659.451368646936,Produto B,2020,6,65041.503972559425
2020-06-02,31515.297911185902,Produto B,2020,6,57582.027749129564
2020-06-03,33582.09496614595,Produto B,2020,6,61302.26244805765
2020-06-04,36474.08821345219,Produto B,2020,6,66507.85029320887
2020-06-05,38358.726700223706,Produto B,2020,6,69900.1995693976
2020-06-06,37647.576360482526,Produto B,2020,6,68620.12895786349
2020-06-07,36049.14145495685,Produto B,2020,6,65742.94612791727
2020-06-08,35701.225722826544,Produto B,2020,6,65116.69781008272
2020-06-09,36886.44342951519,Produto B,2020,6,67250.08968212227
2020-06-10,36549.58390296738,Produto B,2020,6,66643.74253433623
2020-06-11,39764.61832821386,Produto B,2020,6,72430.80449977989
2020-06-12,36714.97242763928,Produto B,2020,6,66941.44187874564
2020-06-13,32769.459787633736,Produto B,2020,6,59839.519126735664
2020-06-14,33275.319080681664,Produto B,2020,6,60750.06585422193
2020-06-15,40041.47263279971,Produto B,2020,6,72929.14224803442
2020-06-16,33521.107041445,Produto B,2020,6,61192.48418359594
2020-06-17,38213.14182615328,Produto B,2020,6,69638.14679607084
2020-06-18,35709.464489852464,Produto B,2020,6,65131.52759072937
2020-06-19,35948.50589558037,Produto B,2020,6,65561.80212103961
2020-06-20,36034.862134569354,Produto B,2020,6,65717.24335121977
2020-06-21,39320.63714172909,Produto B,2020,6,71631.63836410729
2020-06-22,35892.551407609426,Produto B,2020,6,65461.0840426919
2020-06-23,36279.23405838335,Produto B,2020,6,66157.11281408496
2020-06-24,32649.332322303628,Produto B,2020,6,59623.289689141464
2020-06-25,36861.0178003802,Produto B,2020,6,67204.32354967929
2020-06-26,37647.247036914814,Produto B,2020,6,68619.53617544161
2020-06-27,36939.68888750477,Produto B,2020,6,67345.93150650353
2020-06-28,39748.50053687425,Produto B,2020,6,72401.79247536858
2020-06-29,36493.73536398728,Produto B,2020,6,66543.21516417204
2020-06-30,37084.7213536325,Produto B,2020,6,67606.98994553344
2020-07-01,33629.978100741726,Produto B,2020,7,61388.45209033004
2020-07-02,27168.971337496543,Produto B,2020,7,49758.63991648871
2020-07-03,29379.23279744528,Produto B,2020,7,53737.11054439644
2020-07-04,33180.84067907892,Produto B,2020,7,60580.004731337
2020-07-05,32190.980879588384,Produto B,2020,7,58798.257092254025
2020-07-06,31670.32779965775,Produto B,2020,7,57861.08154837888
2020-07-07,31981.954493718247,Produto B,2020,7,58422.00959768778
2020-07-08,30960.673742424464,Produto B,2020,7,56583.704245358975
2020-07-09,33595.826803615186,Produto B,2020,7,61326.979755502274
2020-07-10,31063.07352285605,Produto B,2020,7,56768.02385013583
2020-07-11,30784.531553908462,Produto B,2020,7,56266.64830603017
2020-07-12,30621.096521733798,Produto B,2020,7,55972.465248115775
2020-07-13,30689.585190211783,Produto B,2020,7,56095.74485137615
2020-07-14,27962.825092751948,Produto B,2020,7,51187.57667594844
2020-07-15,31856.75957001595,Produto B,2020,7,58196.65873502365
2020-07-16,30036.51173775768,Produto B,2020,7,54920.21263695876
2020-07-17,33980.268497678015,Produto B,2020,7,62018.97480481536
2020-07-18,30147.186049411383,Produto B,2020,7,55119.42639793542
2020-07-19,31150.254934034823,Produto B,2020,7,56924.95039025762
2020-07-20,30798.136416247897,Produto B,2020,7,56291.13705824115
2020-07-21,29036.374789079313,Produto B,2020,7,53119.9661293377
2020-07-22,32304.116393607383,Produto B,2020,7,59001.90101748823
2020-07-23,34148.22855393123,Produto B,2020,7,62321.30290607115
2020-07-24,30270.150016287113,Produto B,2020,7,55340.76153831174
2020-07-25,29693.032853117445,Produto B,2020,7,54301.95064460634
2020-07-26,29582.84196326815,Produto B,2020,7,54103.60704287761
2020-07-27,26477.42897549897,Produto B,2020,7,48513.863664893084
2020-07-28,29940.817449719918,Produto B,2020,7,54747.96291849079
2020-07-29,30807.01619433681,Produto B,2020,7,56307.1206588012
2020-07-30,32430.61100886417,Produto B,2020,7,59229.59132495044
2020-07-31,32239.29643712285,Produto B,2020,7,58885.22509581607
2020-08-01,29458.67185347788,Produto B,2020,8,53880.100845255125
2020-08-02,29740.81755055674,Produto B,2020,8,54387.96309999707
2020-08-03,32570.288717341162,Produto B,2020,8,59481.011200209025
2020-08-04,29949.602927912783,Produto B,2020,8,54763.776779237945
2020-08-05,29269.740329693654,Produto B,2020,8,53540.024102443516
2020-08-06,33112.88726785723,Produto B,2020,8,60457.68859113795
2020-08-07,32395.923047442284,Produto B,2020,8,59167.15299439105
2020-08-08,30337.959419384,Produto B,2020,8,55462.818463886135
2020-08-09,29100.56955548709,Produto B,2020,8,53235.5167088717
2020-08-10,26236.00175512569,Produto B,2020,8,48079.29466822118
2020-08-11,31491.201283260943,Produto B,2020,8,57538.65381886464
2020-08-12,28489.3331604446,Produto B,2020,8,52135.29119779522
2020-08-13,26335.281341535683,Produto B,2020,8,48257.99792375917
2020-08-14,33501.33746524501,Produto B,2020,8,61156.89894643595
2020-08-15,31608.89493783997,Produto B,2020,8,57750.50239710688
2020-08-16,27999.20344990373,Produto B,2020,8,51253.05771882165
2020-08-17,27846.909206422293,Produto B,2020,8,50978.928080555066
2020-08-18,32059.342799986676,Produto B,2020,8,58561.308548970956
2020-08-19,28526.499354597538,Produto B,2020,8,52202.1903472705
2020-08-20,32918.222732406335,Produto B,2020,8,60107.29242732634
2020-08-21,31545.247811504832,Produto B,2020,8,57635.93756970364
2020-08-22,31383.92497154498,Produto B,2020,8,57345.5564577759
2020-08-23,31117.484820340887,Produto B,2020,8,56865.964185608536
2020-08-24,30686.730761488307,Produto B,2020,8,56090.60687967389
2020-08-25,32078.63262233776,Produto B,2020,8,58596.0302292029
2020-08-26,29382.75766771848,Produto B,2020,8,53743.4553108882
2020-08-27,30473.622986337457,Produto B,2020,8,55707.01288440236
2020-08-28,31818.932107107936,Produto B,2020,8,58128.56930178922
2020-08-29,31437.23923154398,Produto B,2020,8,57441.5221257741
2020-08-30,27886.12665335731,Produto B,2020,8,51049.519485038094
2020-08-31,29289.172472045386,Produto B,2020,8,53575.00195867663
2020-09-01,30810.663080946688,Produto B,2020,9,56313.68505469897
2020-09-02,29475.810287739416,Produto B,2020,9,53910.950026925886
2020-09-03,33884.810293166134,Produto B,2020,9,61847.15003669398
2020-09-04,29505.830546596688,Produto B,2020,9,53964.98649286897
2020-09-05,29972.31873589508,Produto B,2020,9,54804.66523360609
2020-09-06,31854.248959918154,Produto B,2020,9,58192.13963684761
2020-09-07,30967.67614133453,Produto B,2020,9,56596.30856339709
2020-09-08,30006.54559644636,Produto B,2020,9,54866.27358259839
2020-09-09,28771.88307166089,Produto B,2020,9,52643.88103798454
2020-09-10,30909.058395941465,Produto B,2020,9,56490.79662168957
2019-01-05,14039.096440378391,Produto C,2019,1,16492.202973507734
2019-01-06,13529.556788757844,Produto C,2019,1,15906.232374144105
2019-01-07,12314.617644967972,Produto C,2019,1,14509.052358785751
2019-01-08,14900.726059683677,Produto C,2019,1,17483.077035708815
2019-01-09,11730.589146637978,Produto C,2019,1,13837.41958570626
2019-01-10,11636.727145118784,Produto C,2019,1,13729.478283959186
2019-01-11,14274.014040152571,Produto C,2019,1,16762.358213248044
2019-01-12,13574.988456134335,Produto C,2019,1,15958.47879162707
2019-01-13,12829.514913717143,Produto C,2019,1,15101.1842178473
2019-01-14,12311.949840541221,Produto C,2019,1,14505.98438369499
2019-01-15,15889.589699146956,Produto C,2019,1,18620.270221091585
2019-01-16,13663.597549936123,Produto C,2019,1,16060.379249499127
2019-01-17,14147.334767547556,Produto C,2019,1,16616.677049752278
2019-01-18,13973.391893792375,Produto C,2019,1,16416.64274493382
2019-01-19,14146.699969235337,Produto C,2019,1,16615.947031693224
2019-01-20,14308.657154071912,Produto C,2019,1,16802.197794255288
2019-01-21,14563.038041442644,Produto C,2019,1,17094.735814731626
2019-01-22,13445.829859443416,Produto C,2019,1,15809.946405432514
2019-01-23,13583.378049749605,Produto C,2019,1,15968.12682428463
2019-01-24,12092.261753285127,Produto C,2019,1,14253.34308335048
2019-01-25,13161.14749753384,Produto C,2019,1,15482.561689236501
2019-01-26,14333.580349253645,Produto C,2019,1,16830.85946871428
2019-01-27,15215.428745390764,Produto C,2019,1,17844.985124271963
2019-01-28,14789.585750453953,Produto C,2019,1,17355.26568009463
2019-01-29,13827.709645668792,Produto C,2019,1,16249.108159591697
2019-01-30,12878.234711679905,Produto C,2019,1,15157.211985504475
2019-01-31,11279.699768785142,Produto C,2019,1,13318.896801175499
2019-02-01,15603.477509819497,Produto C,2019,2,18291.241203365007
2019-02-02,13755.077040615895,Produto C,2019,2,16165.580663780864
2019-02-03,13958.571421579905,Produto C,2019,2,16399.59920188948
2019-02-04,14646.352908663013,Produto C,2019,2,17190.54791203505
2019-02-05,13001.82198560141,Produto C,2019,2,15299.337350514206
2019-02-06,14217.069411146467,Produto C,2019,2,16696.871889891027
2019-02-07,16902.53098022594,Produto C,2019,2,19785.152694332417
2019-02-08,15270.14078944175,Produto C,2019,2,17907.9039749306
2019-02-09,15160.211524718101,Produto C,2019,2,17781.485320498403
2019-02-10,13037.019180714673,Produto C,2019,2,15339.81412489446
2019-02-11,17384.438366789087,Produto C,2019,2,20339.346188880038
